0.00600857 	144.4 	144.4 	21.9139
0.00605194 	144.4 	144.4 	21.9139
0.00612086 	144.4 	144.4 	21.9139
0.00618845 	144.4 	144.4 	21.9139
0.00625472 	144.4 	144.4 	21.9139
0.0063197 	144.4 	144.4 	21.9139
0.00638343 	144.4 	144.4 	21.9139
0.00644591 	144.4 	144.4 	21.9139
0.00650718 	144.4 	144.4 	21.9139
0.00656726 	144.4 	144.4 	21.9139
0.00662618 	144.4 	144.4 	21.9139
0.00668395 	144.4 	144.4 	21.9139
0.0067406 	144.4 	144.4 	21.9139
0.00679615 	144.4 	144.4 	21.9139
0.00685062 	144.4 	144.4 	21.9139
0.00690403 	144.4 	144.4 	21.9139
0.0069564 	144.4 	144.4 	21.9139
0.00700776 	144.4 	144.4 	21.9139
0.00705812 	144.4 	144.4 	21.9139
0.0071075 	144.4 	144.4 	21.9139
0.00715593 	144.4 	144.4 	21.9139
0.00720341 	144.4 	144.4 	21.9139
0.00724997 	144.4 	144.4 	21.9139
0.00729563 	144.4 	144.4 	21.9139
0.0073404 	144.4 	144.4 	21.9139
0.0073843 	144.4 	144.4 	21.9139
0.00742735 	144.4 	144.4 	21.9139
0.00746956 	144.4 	144.4 	21.9139
0.00751095 	144.4 	144.4 	21.9139
0.00755154 	144.4 	144.4 	21.9139
0.00759134 	144.4 	144.4 	21.9139
0.00763037 	144.4 	144.4 	21.9139
0.00766863 	144.4 	144.4 	21.9139
0.00770616 	144.4 	144.4 	21.9139
0.00774296 	144.4 	144.4 	21.9139
0.00777904 	144.4 	144.4 	21.9139
0.00781442 	144.4 	144.4 	21.9139
0.00784912 	144.4 	144.4 	21.9139
0.00788314 	144.4 	144.4 	21.9139
0.0079165 	144.4 	144.4 	21.9139
0.00794921 	144.4 	144.4 	21.9139
0.00798129 	144.4 	144.4 	21.9139
0.00801274 	144.4 	144.4 	21.9139
0.00804359 	144.4 	144.4 	21.9139
0.00807383 	144.4 	144.4 	21.9139
0.00810349 	144.4 	144.4 	21.9139
0.00813257 	144.4 	144.4 	21.9139
0.00816109 	144.4 	144.4 	21.9139
0.00818905 	144.4 	144.4 	21.9139
0.00821647 	144.4 	144.4 	21.9139
0.00824336 	144.4 	144.4 	21.9139
0.00826972 	144.4 	144.4 	21.9139
0.00829558 	144.4 	144.4 	21.9139
0.00832093 	144.4 	144.4 	21.9139
0.00834579 	144.4 	144.4 	21.9139
0.00837016 	144.4 	144.4 	21.9139
0.00839406 	144.4 	144.4 	21.9139
0.0084175 	144.4 	144.4 	21.9139
0.00844049 	144.4 	144.4 	21.9139
0.00846302 	144.4 	144.4 	21.9139
0.00848512 	144.4 	144.4 	21.9139
0.00850679 	144.4 	144.4 	21.9139
0.00852804 	144.4 	144.4 	21.9139
0.00854888 	144.4 	144.4 	21.9139
0.00856931 	144.4 	144.4 	21.9139
0.00858934 	144.4 	144.4 	21.9139
0.00860899 	144.4 	144.4 	21.9139
0.00862826 	144.4 	144.4 	21.9139
0.00864715 	144.4 	144.4 	21.9139
0.00866567 	144.4 	144.4 	21.9139
0.00868383 	144.4 	144.4 	21.9139
0.00870164 	144.4 	144.4 	21.9139
0.00871911 	144.4 	144.4 	21.9139
0.00873624 	144.4 	144.4 	21.9139
0.00875303 	144.4 	144.4 	21.9139
0.0087695 	144.4 	144.4 	21.9139
0.00878564 	144.4 	144.4 	21.9139
0.00880148 	144.4 	144.4 	21.9139
0.008817 	144.4 	144.4 	21.9139
0.00883223 	144.4 	144.4 	21.9139
0.00884716 	144.4 	144.4 	21.9139
0.0088618 	144.4 	144.4 	21.9139
0.00887615 	144.4 	144.4 	21.9139
0.00889023 	144.4 	144.4 	21.9139
0.00890403 	144.4 	144.4 	21.9139
0.00891757 	144.4 	144.4 	21.9139
0.00893084 	144.4 	144.4 	21.9139
0.00894385 	144.4 	144.4 	21.9139
0.00895661 	144.4 	144.4 	21.9139
0.00896913 	144.4 	144.4 	21.9139
0.0089814 	144.4 	144.4 	21.9139
0.00899343 	144.4 	144.4 	21.9139
0.00900523 	144.4 	144.4 	21.9139
0.0090168 	144.4 	144.4 	21.9139
0.00902814 	144.4 	144.4 	21.9139
0.00903927 	144.4 	144.4 	21.9139
0.00905018 	144.4 	144.4 	21.9139
0.00906087 	144.4 	144.4 	21.9139
0.00907136 	144.4 	144.4 	21.9139
0.00908165 	144.4 	144.4 	21.9139
0.00909173 	144.4 	144.4 	21.9139
0.00910162 	144.4 	144.4 	21.9139
0.00911132 	144.4 	144.4 	21.9139
0.00912083 	144.4 	144.4 	21.9139
0.00913015 	144.4 	144.4 	21.9139
0.0091393 	144.4 	144.4 	21.9139
0.00914826 	144.4 	144.4 	21.9139
0.00915706 	144.4 	144.4 	21.9139
0.00916568 	144.4 	144.4 	21.9139
0.00917413 	144.4 	144.4 	21.9139
0.00918242 	144.4 	144.4 	21.9139
0.00919055 	144.4 	144.4 	21.9139
0.00919852 	144.4 	144.4 	21.9139
0.00920634 	144.4 	144.4 	21.9139
0.009214 	144.4 	144.4 	21.9139
0.00922151 	144.4 	144.4 	21.9139
0.00922888 	144.4 	144.4 	21.9139
0.00923611 	144.4 	144.4 	21.9139
0.0092432 	144.4 	144.4 	21.9139
0.00925014 	144.4 	144.4 	21.9139
0.00925696 	144.4 	144.4 	21.9139
0.00926364 	144.4 	144.4 	21.9139
0.00927019 	144.4 	144.4 	21.9139
0.00927661 	144.4 	144.4 	21.9139
0.00928291 	144.4 	144.4 	21.9139
0.00928909 	144.4 	144.4 	21.9139
0.00929515 	144.4 	144.4 	21.9139
0.00930109 	144.4 	144.4 	21.9139
0.00930691 	144.4 	144.4 	21.9139
0.00931262 	144.4 	144.4 	21.9139
0.00931822 	144.4 	144.4 	21.9139
0.00932371 	144.4 	144.4 	21.9139
0.0093291 	144.4 	144.4 	21.9139
0.00933438 	144.4 	144.4 	21.9139
0.00933956 	144.4 	144.4 	21.9139
0.00934463 	144.4 	144.4 	21.9139
0.00934961 	144.4 	144.4 	21.9139
0.00935449 	144.4 	144.4 	21.9139
0.00935928 	144.4 	144.4 	21.9139
0.00936397 	144.4 	144.4 	21.9139
0.00936858 	144.4 	144.4 	21.9139
0.00937309 	144.4 	144.4 	21.9139
0.00937752 	144.4 	144.4 	21.9139
0.00938186 	144.4 	144.4 	21.9139
0.00938611 	144.4 	144.4 	21.9139
0.00939028 	144.4 	144.4 	21.9139
0.00939438 	144.4 	144.4 	21.9139
0.00939839 	144.4 	144.4 	21.9139
0.00940232 	144.4 	144.4 	21.9139
0.00940618 	144.4 	144.4 	21.9139
0.00940996 	144.4 	144.4 	21.9139
0.00941367 	144.4 	144.4 	21.9139
0.00941731 	144.4 	144.4 	21.9139
0.00942088 	144.4 	144.4 	21.9139
0.00942438 	144.4 	144.4 	21.9139
0.00942781 	144.4 	144.4 	21.9139
0.00943117 	144.4 	144.4 	21.9139
0.00943447 	144.4 	144.4 	21.9139
0.0094377 	144.4 	144.4 	21.9139
0.00944087 	144.4 	144.4 	21.9139
0.00944398 	144.4 	144.4 	21.9139
0.00944703 	144.4 	144.4 	21.9139
0.00945002 	144.4 	144.4 	21.9139
0.00945295 	144.4 	144.4 	21.9139
0.00945583 	144.4 	144.4 	21.9139
0.00945865 	144.4 	144.4 	21.9139
0.00946141 	144.4 	144.4 	21.9139
0.00946412 	144.4 	144.4 	21.9139
0.00946678 	144.4 	144.4 	21.9139
0.00946938 	144.4 	144.4 	21.9139
0.00947194 	144.4 	144.4 	21.9139
0.00947445 	144.4 	144.4 	21.9139
0.0094769 	144.4 	144.4 	21.9139
0.00947931 	144.4 	144.4 	21.9139
0.00948168 	144.4 	144.4 	21.9139
0.00948399 	144.4 	144.4 	21.9139
