0.00860899 	0.607901 	3552.19 	384.718 	1985.86 	0.00188121
0.00862826 	0.518031 	3619.69 	392.602 	2322.94 	0.00216079
0.00864715 	0.455085 	3661.29 	400.035 	2616.83 	0.0024074
0.00866567 	0.41329 	3685.51 	406.971 	2839.74 	0.00259576
0.00868383 	0.385903 	3699.19 	413.401 	2990.9 	0.00272402
0.00870164 	0.36732 	3706.84 	419.347 	3086.48 	0.00280534
0.00871911 	0.353755 	3711.07 	424.849 	3145.46 	0.00285571
0.00873624 	0.34295 	3713.29 	429.951 	3182.65 	0.00288775
0.00875303 	0.329317 	3714.28 	436.964 	3216.86 	0.00291802
0.0087695 	0.321161 	3713.88 	441.234 	3232.79 	0.00293279
0.00878564 	0.313405 	3712.76 	445.227 	3246.03 	0.00294569
0.00880148 	0.305918 	3710.93 	448.966 	3257.73 	0.00295776
0.008817 	0.298639 	3708.41 	452.47 	3268.47 	0.00296953
0.00883223 	0.291539 	3705.18 	455.757 	3278.55 	0.00298129
0.00884716 	0.284597 	3701.22 	458.839 	3288.13 	0.0029932
0.0088618 	0.277805 	3696.54 	461.73 	3297.31 	0.00300535
0.00887615 	0.271153 	3691.1 	464.439 	3306.1 	0.00301782
0.00889023 	0.264636 	3684.88 	466.977 	3314.57 	0.00303064
0.00890403 	0.258248 	3677.89 	469.35 	3322.71 	0.00304387
0.00891757 	0.251985 	3670.1 	471.567 	3330.56 	0.00305754
0.00893084 	0.245843 	3661.5 	473.634 	3338.12 	0.00307168
0.00894385 	0.239818 	3652.08 	475.558 	3345.42 	0.00308634
0.00895661 	0.233906 	3641.83 	477.345 	3352.47 	0.00310154
0.00896913 	0.228103 	3630.74 	478.999 	3359.27 	0.00311732
0.0089814 	0.222407 	3618.82 	480.527 	3365.84 	0.00313371
0.00899343 	0.216815 	3606.06 	481.932 	3372.2 	0.00315075
0.00900523 	0.211324 	3592.45 	483.22 	3378.35 	0.00316845
0.0090168 	0.205932 	3578 	484.395 	3384.3 	0.00318686
0.00902814 	0.200637 	3562.71 	485.462 	3390.06 	0.00320599
0.00903927 	0.195436 	3546.58 	486.424 	3395.65 	0.00322588
0.00905018 	0.190328 	3529.62 	487.285 	3401.08 	0.00324655
0.00906087 	0.18531 	3511.84 	488.05 	3406.33 	0.00326804
0.00907136 	0.180383 	3493.24 	488.723 	3411.43 	0.00329036
0.00908165 	0.175543 	3473.84 	489.306 	3416.39 	0.00331355
0.00909173 	0.17079 	3453.64 	489.804 	3421.21 	0.00333763
0.00910162 	0.166122 	3432.66 	490.219 	3425.9 	0.00336263
0.00911132 	0.161538 	3410.93 	490.555 	3430.46 	0.00338857
0.00912083 	0.157037 	3388.44 	490.816 	3434.9 	0.00341548
0.00913015 	0.152618 	3365.21 	491.004 	3439.23 	0.00344339
0.0091393 	0.14828 	3341.27 	491.122 	3443.44 	0.00347231
0.00914826 	0.144023 	3316.63 	491.172 	3447.55 	0.00350229
0.00915706 	0.139844 	3291.31 	491.161 	3451.55 	0.00353333
0.00916568 	0.135743 	3265.33 	491.09 	3455.47 	0.00356549
0.00917413 	0.131721 	3238.7 	490.96 	3459.28 	0.00359878
0.00918242 	0.127775 	3211.45 	490.773 	3463.01 	0.00363323
0.00919055 	0.123905 	3183.6 	490.532 	3466.65 	0.00366887
0.00919852 	0.12011 	3155.17 	490.24 	3470.21 	0.00370574
0.00920634 	0.11639 	3126.17 	489.898 	3473.69 	0.00374386
0.009214 	0.112744 	3096.64 	489.509 	3477.09 	0.00378327
0.00922151 	0.109171 	3066.58 	489.074 	3480.42 	0.00382401
0.00922888 	0.10567 	3036.03 	488.597 	3483.68 	0.00386612
0.00923611 	0.102241 	3004.99 	488.077 	3486.86 	0.00390962
0.0092432 	0.0988831 	2973.5 	487.518 	3489.99 	0.00395457
0.00925014 	0.0955957 	2941.57 	486.92 	3493.06 	0.00400103
0.00925696 	0.0923784 	2909.22 	486.285 	3496.07 	0.00404901
0.00926364 	0.0892307 	2876.47 	485.614 	3499.03 	0.00409858
0.00927019 	0.0861519 	2843.33 	484.91 	3501.92 	0.00414977
0.00927661 	0.0831412 	2809.84 	484.172 	3504.76 	0.00420265
0.00928291 	0.0801979 	2776.01 	483.403 	3507.54 	0.00425725
0.00928909 	0.0773213 	2741.85 	482.603 	3510.26 	0.00431365
0.00929515 	0.0745107 	2707.38 	481.773 	3512.94 	0.00437191
0.00930109 	0.0717652 	2672.62 	480.914 	3515.56 	0.00443208
0.00930691 	0.0690841 	2637.58 	480.026 	3518.14 	0.00449424
0.00931262 	0.0664669 	2602.29 	479.112 	3520.67 	0.00455848
0.00931822 	0.0639129 	2566.75 	478.17 	3523.15 	0.00462487
0.00932371 	0.0614218 	2530.99 	477.202 	3525.6 	0.00469349
0.0093291 	0.0589927 	2495 	476.207 	3528 	0.00476442
0.00933438 	0.056625 	2458.82 	475.188 	3530.35 	0.00483778
0.00933956 	0.054318 	2422.45 	474.143 	3532.66 	0.00491364
0.00934463 	0.052071 	2385.9 	473.073 	3534.93 	0.00499213
0.00934961 	0.0498831 	2349.18 	471.979 	3537.16 	0.00507335
0.00935449 	0.0477534 	2312.31 	470.859 	3539.33 	0.00515744
0.00935928 	0.0456811 	2275.29 	469.715 	3541.46 	0.00524452
0.00936397 	0.0436652 	2238.13 	468.547 	3543.55 	0.00533474
0.00936858 	0.041705 	2200.85 	467.352 	3545.61 	0.00542827
0.00937309 	0.0398 	2163.45 	466.134 	3547.62 	0.00552528
0.00937752 	0.0379495 	2125.93 	464.889 	3549.6 	0.00562594
0.00938186 	0.036153 	2088.3 	463.618 	3551.55 	0.00573047
0.00938611 	0.0344097 	2050.57 	462.321 	3553.46 	0.00583906
0.00939028 	0.0327191 	2012.75 	460.997 	3555.34 	0.00595196
0.00939438 	0.0310805 	1974.83 	459.645 	3557.18 	0.00606941
0.00939839 	0.0294932 	1936.81 	458.265 	3558.99 	0.00619171
0.00940232 	0.0279567 	1898.71 	456.856 	3560.76 	0.00631914
0.00940618 	0.02647 	1860.51 	455.416 	3562.5 	0.00645204
0.00940996 	0.0250329 	1822.23 	453.945 	3564.21 	0.00659078
0.00941367 	0.0236446 	1783.86 	452.44 	3565.88 	0.00673576
0.00941731 	0.0223045 	1745.39 	450.902 	3567.52 	0.00688742
0.00942088 	0.0210121 	1706.83 	449.327 	3569.14 	0.00704625
0.00942438 	0.0197667 	1668.16 	447.714 	3570.72 	0.00721281
0.00942781 	0.0185678 	1629.39 	446.062 	3572.27 	0.0073877
0.00943117 	0.0174149 	1590.51 	444.367 	3573.79 	0.00757161
0.00943447 	0.0163076 	1551.49 	442.626 	3575.29 	0.00776528
0.0094377 	0.0152452 	1512.35 	440.839 	3576.75 	0.0079696
0.00944087 	0.0142273 	1473.06 	439 	3578.19 	0.00818553
0.00944398 	0.0132535 	1433.61 	437.106 	3579.6 	0.00841418
0.00944703 	0.0123233 	1393.99 	435.153 	3580.98 	0.00865681
0.00945002 	0.0114363 	1354.17 	433.136 	3582.34 	0.00891487
0.00945295 	0.0105919 	1314.13 	431.05 	3583.67 	0.00919004
0.00945583 	0.00978979 	1273.85 	428.887 	3584.98 	0.00948425
0.00945865 	0.0090295 	1233.31 	426.641 	3586.28 	0.00979979
0.00946141 	0.00831052 	1192.46 	424.303 	3587.55 	0.0101393
0.00946412 	0.00763231 	1151.27 	421.864 	3588.8 	0.010506
0.00946678 	0.00699423 	1109.69 	419.31 	3590.03 	0.0109037
0.00946938 	0.00639552 	1067.69 	416.628 	3591.26 	0.0113369
0.00947194 	0.00583521 	1025.19 	413.802 	3592.47 	0.0118114
0.00947445 	0.00531203 	982.141 	410.809 	3593.68 	0.0123339
0.0094769 	0.00482426 	938.452 	407.624 	3594.9 	0.0129132
0.00947931 	0.00436958 	894.03 	404.214 	3596.13 	0.0135605
0.00948168 	0.00394474 	848.762 	400.538 	3597.38 	0.0142901
0.00948399 	0.00354534 	802.508 	396.54 	3598.67 	0.0151209
0.00948627 	0.00316566 	755.095 	392.145 	3600.03 	0.016079
0.00948849 	0.00279938 	706.303 	387.251 	3601.55 	0.0172007
0.00949068 	0.00244141 	655.849 	381.705 	3603.45 	0.0185393
0.00949282 	0.00208872 	603.356 	375.271 	3606.11 	0.0201761
0.00949492 	0.00171943 	548.306 	367.554 	3609.55 	0.0222381
0.00949698 	0.00133148 	489.949 	357.806 	3609.38 	0.024912
